Date,Order Number,Currency,Sub-total,Shipping,Tax,Total,Earning,Status,Coupon Code,Products
10-May-2022,25643,USD,1099,0,111.01,1210.01,87.92,approved,,"Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, [Pre-order] xTool  Honeycomb Working  Panel Set for D1, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+RA2 Pro+Risers (8 Packs)"
10-May-2022,25616,USD,841,0,69.38,910.38,67.28,approved,,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1+RA2 Pro+Risers (8 Packs)
10-May-2022,25614,USD,902,0,74.42,976.42,72.16,approved,,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), [Pre-order] xTool  Honeycomb Working  Panel Set for D1"
08-May-2022,25457,USD,1558.96,0,109.13,1668.09,112.74,approved,builddadbuild,"Pre-order20W Diode Laser Module, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1+Rotary Attachment+Risers (8 Packs), [Pre-order] xTool  Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
08-May-2022,25446,USD,1036.99,0,62.22,1099.21,82.64,approved,,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1+Rotary Attachment+Risers (8 Packs), [Pre-order] xTool  Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, xTool  Safety goggles"
08-May-2022,25436,USD,1031.72,0,91.58,1123.3,82.54,approved,builddadbuild,"xTool D1 : Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Pre-order[RA2 Pro+Risers (8 Packs)], [Pre-order] xTool  Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, For RA2 Pro Tracking number"
08-May-2022,25370,USD,773.72,80,170.74,1024.46,61.9,approved,builddadbuild,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Pre-order[RA2 Pro+Risers (8 Packs)]
08-May-2022,25367,USD,119,0,8.33,127.33,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
07-May-2022,25270,USD,841,0,73.18,914.18,67.28,approved,,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Pre-order[RA2 Pro+Risers (8 Packs)]
07-May-2022,25235,USD,119,0,8.93,127.93,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
06-May-2022,25101,USD,877,0,61.39,938.39,70.16,approved,,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1, [Pre-order] xTool  Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
04-May-2022,24895,USD,44.97,15,3.60,63.57,2.7,approved,,Laser Lens for xTool D1
04-May-2022,24838,USD,793,0,53.53,846.53,63.44,approved,,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1+Rotary Attachment+Risers (8 Packs)
02-May-2022,24554,USD,119,0,7.97,126.97,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
01-May-2022,24458,USD,119,0,12.02,131.02,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
29-Apr-2022,24294,USD,499,0,33.68,532.68,29.94,approved,,Pre-order20W Diode Laser Module
29-Apr-2022,24286,USD,616.55,0,50.86,667.41,49.32,approved,TripodsGarageEaster,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1
29-Apr-2022,24277,USD,89,15,8.58,112.58,7.12,approved,THANKING,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
29-Apr-2022,24271,USD,966.32,0,67.64,1033.96,77.31,approved,builddadbuild,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1+Pre-order[RA2 Pro+Risers (8 Packs)], Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
29-Apr-2022,24256,USD,912,110,132.86,1154.86,72.96,approved,,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
28-Apr-2022,24087,USD,119,0,10.60,129.6,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
27-Apr-2022,23928,USD,139,0,11.12,150.12,11.12,approved,,[Pre-order] xTool  Honeycomb Working  Panel Set for D1
27-Apr-2022,23909,USD,1174,0,70.45,1244.45,93.92,approved,XCCV1WAEDZ1XOTGY,"Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Pre-order[RA2 Pro+Risers (8 Packs)], [Pre-order] xTool  Honeycomb Working  Panel Set for D1"
27-Apr-2022,23895,USD,1918,250,0.00,2168,115.08,approved,,"[Pre-order] xTool M1: World's First Desktop Hybrid Laser & Blade Cutting Machine - xTool M1 - 5W Basic, [Pre-order] xTool M1: World's First Desktop Hybrid Laser & Blade Cutting Machine - xTool M1 - 10W Deluxe"
26-Apr-2022,23871,USD,119,0,9.82,128.82,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
26-Apr-2022,23865,USD,258,0,22.90,280.9,20.64,approved,,"[Pre-order] xTool  Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
26-Apr-2022,23808,USD,1179,0,109.09,1288.09,94.32,approved,,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Pre-order[RA2 Pro+Risers (8 Packs)], [Pre-order] xTool  Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
25-Apr-2022,23708,USD,793,0,61.46,854.46,63.44,approved,,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)
25-Apr-2022,23628,USD,1778,0,173.35,1951.35,106.68,approved,,"[Pre-order] xTool M1: World's First Desktop Hybrid Laser & Blade Cutting Machine - xTool M1 - 10W Deluxe, Pre-orderxTool Smoke Purifier - 110v, Pre-OrderFilter Replacement Kit for xTool Smoke Purifier (1 Pack)"
23-Apr-2022,23385,USD,1300.23,3.89,90.74,1390.97,98.24,approved,TripodsGarageEaster,"Tip, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, xTool  Safety goggles, [Pre-order] xTool RA2 Pro - The WORLD'S FIRST 4-in-1 Rotary for Laser Engraver - For xTool D1 & other open machines, [Pre-order] xTool  Honeycomb Working  Panel Set for D1, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)"
20-Apr-2022,23046,USD,874.55,0,61.22,935.77,69.96,approved,TripodsGarageEaster,"Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, [Pre-order] xTool  Honeycomb Working  Panel Set for D1, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1"
20-Apr-2022,22953,USD,119,0,11.17,130.17,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
17-Apr-2022,22515,USD,895.9,0,0.00,895.9,70.49,approved,,"xTool  Colored Acrylic Sheet (5pcs) - Green / 8.3"" × 11.7"" (210mm × 297mm) / 3mm, xTool  2mm Black Acrylic Sheet (Opaque, Glossy) 5pcs, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+RA2 Pro+Risers (8 Packs)"
16-Apr-2022,22157,USD,713,0,58.82,771.82,57.04,approved,"XEGG, XEGG",xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)
15-Apr-2022,21789,USD,1021,0,61.26,1082.26,81.68,approved,,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), [Pre-order] xTool  Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
15-Apr-2022,21778,USD,1027.2,110,147.83,1285.03,81.78,approved,Brandon8,"Laser Protection Shield for xTool D1, [Pre-order] xTool  Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+RA2 Pro+Risers (8 Packs)"
14-Apr-2022,21549,USD,1515.4,120,0.00,1635.4,111.07,approved,Brandon8,"xTool  Risers for xTool D1 (4 packs), xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+RA2 Pro+Risers (8 Packs), Pre-order20W Diode Laser Module, [Pre-order] xTool  Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 220V AC-50Hz"
14-Apr-2022,21447,USD,837,0,56.50,893.5,66.96,approved,,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+RA2 Pro+Risers (8 Packs)
14-Apr-2022,21416,USD,1545.54,91.54,0.00,1635.54,113.63,approved,"XEGG, XEGG","Tip, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+RA2 Pro+Risers (8 Packs), Pre-order20W Diode Laser Module, [Pre-order] xTool  Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
13-Apr-2022,21335,USD,199,0,10.55,209.55,11.94,approved,"RA2PROLIVE, RA2PROLIVE",[Pre-order] xTool RA2 Pro - The WORLD'S FIRST 4-in-1 Rotary for Laser Engraver
13-Apr-2022,21194,USD,955,0,80.23,1035.23,72.06,approved,RA2PROLIVE,"[Pre-order] xTool RA2 Pro - The WORLD'S FIRST 4-in-1 Rotary for Laser Engraver, xTool D1 - Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1, xTool  Risers for xTool D1 (8 packs), Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
13-Apr-2022,20649,USD,3649,0,200.70,3849.7,218.94,approved,"EST-MA50v5q2Mn6Z, EST-MA50v5q2Mn6Z",Laserbox Rotary 40W (CO2) - Laserbox Rotary+Rotary Attachment
13-Apr-2022,20554,USD,1001,90,0.00,1091,80.08,approved,"EST-MA20eeGaaIRO, EST-MA20eeGaaIRO","xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), [Pre-order] xTool  Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
12-Apr-2022,20542,USD,61.98,30,5.52,97.5,3.72,approved,,"xTool  3mm Yellow Acrylic Sheet  (Opaque,Glossy) 2pcs, xTool  3mm Basswood Plywood (6pcs), xTool  Risers for xTool D1 (4 packs)"
12-Apr-2022,20481,USD,701.96,0,51.77,753.73,56.16,approved,"Brandon8, Brandon8",xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)
12-Apr-2022,20451,USD,569,0,42.68,611.68,45.52,approved,"XEGG, XEGG",xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1
11-Apr-2022,20271,USD,763,0,0.00,763,61.04,approved,,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)
10-Apr-2022,20214,USD,1119,0,78.33,1197.33,67.14,approved,,[Pre-order] xTool M1: World's First Desktop Hybrid Laser & Blade Cutting Machine - xTool M1 - 10W Deluxe
10-Apr-2022,20212,USD,1381,0,96.67,1477.67,100.5,approved,,"Pre-order20W Diode Laser Module, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)"
10-Apr-2022,20188,USD,569.48,0,34.17,603.65,45.56,approved,"Brandon8, Brandon8",xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1
09-Apr-2022,20073,USD,939.32,0,46.97,986.29,75.15,approved,"Brandon8, Brandon8","[Pre-order]Honeycomb Working  Panel Set for D1, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
08-Apr-2022,19974,USD,1021,0,84.24,1105.24,81.68,approved,,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1+Rotary Attachment+Risers (8 Packs), [Pre-order]Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
08-Apr-2022,19855,USD,763,0,52.46,815.46,61.04,approved,,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)
07-Apr-2022,19823,USD,811.44,0,66.94,878.38,64.92,approved,"Brandon8, Brandon8","Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1+Rotary Attachment+Risers (8 Packs)"
07-Apr-2022,19803,USD,701.96,0,49.14,751.1,56.16,approved,"Brandon8, Brandon8",xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)
07-Apr-2022,19782,USD,119,0,7.14,126.14,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
07-Apr-2022,19781,USD,701.96,0,55.71,896.67,56.16,approved,builddadbuild,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), [Pre-order]Honeycomb Working  Panel Set for D1"
07-Apr-2022,19757,USD,843.85,0,68.80,1051.65,67.51,approved,TripodsGarageEaster,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), [Pre-order]Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
07-Apr-2022,19732,USD,119,0,9.52,128.52,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
07-Apr-2022,19715,USD,763,0,72.49,835.49,61.04,approved,,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)
06-Apr-2022,19686,USD,857,0,0.00,857,68.56,approved,,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1, [Pre-order]Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
06-Apr-2022,19671,USD,1001,0,0.00,1001,80.08,approved,,"[Pre-order]Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)"
05-Apr-2022,19552,USD,763,0,64.86,827.86,61.04,approved,,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)
05-Apr-2022,19531,USD,9.9,15,0.59,25.49,0.59,approved,,Laser Protection Shield for xTool D1
04-Apr-2022,19463,USD,820.96,0,67.74,888.7,65.68,approved,"builddadbuild, builddadbuild","xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
04-Apr-2022,19444,USD,701.96,0,0.00,701.96,56.16,approved,"Brandon8, Brandon8",xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1+Rotary Attachment+Risers (8 Packs)
01-Apr-2022,19086,USD,793,0,40.45,833.45,63.44,approved,,xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)
01-Apr-2022,19065,USD,119,0,9.23,128.23,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
30-Mar-2022,18903,USD,729.56,0,0.00,729.56,58.36,approved,"JTMakesit, JTMakesit",xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)
30-Mar-2022,18795,USD,4699,0,458.16,5157.16,281.94,approved,,Laserbox Rotary 40W (CO2) - Laserbox Rotary+Rotary Attachment+Smart Smoke Purifier
29-Mar-2022,18741,USD,1037,0,80.36,1117.36,66.98,approved,"XTOOLGIFT, XTOOLGIFT","Pre-order xTool D1 Spring Limited Edition Gift Set - Higher Accuracy Diode DIY Laser Engraving & Cutting Machine, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, [Pre-order]Honeycomb Working  Panel Set for D1"
28-Mar-2022,18583,USD,770.99,0,67.28,838.27,51.02,approved,,"Safety goggles, Risers for xTool D1 (4 packs), Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, [Pre-order]Honeycomb Working  Panel Set for D1, Pre-order20W Diode Laser Module"
27-Mar-2022,18540,USD,1586,0,115.00,1701,99.92,approved,,"Pre-order xTool D1 Spring Limited Edition Gift Set - Higher Accuracy Diode DIY Laser Engraving & Cutting Machine, Pre-order20W Diode Laser Module, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, [Pre-order]Honeycomb Working  Panel Set for D1"
27-Mar-2022,18498,USD,1100,0,89.11,1189.11,86.62,approved,,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), [Pre-order]Honeycomb Working  Panel Set for D1, Laser Material Box, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
24-Mar-2022,18221,USD,1586,0,95.16,1681.16,99.92,approved,,"D1 Spring Limited Edition Gift Set, Pre-order20W Diode Laser Module, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, [Pre-order]Honeycomb Working  Panel Set for D1"
22-Mar-2022,17967,USD,119,0,9.52,128.52,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
21-Mar-2022,17934,USD,238,0,14.28,252.28,19.04,approved,,"[Pre-order]Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
20-Mar-2022,17770,USD,119,0,6.31,125.31,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
19-Mar-2022,17719,USD,119,0,7.14,126.14,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
18-Mar-2022,17631,USD,1031,0,96.66,1127.66,82.48,approved,,"xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1+Rotary Attachment+Risers (8 Packs), Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
18-Mar-2022,17598,USD,119,0,8.33,127.33,9.52,approved,,Honeycomb Working  Panel Set for D1
17-Mar-2022,17529,USD,1099,0,86.56,1185.56,65.94,approved,"SPT-MA20KSk099v5, SPT-MA20KSk099v5",[Pre-order] xTool M1: World's First Desktop Hybrid Laser & Blade Cutting Machine - xTool M1 - 10W Deluxe
17-Mar-2022,17470,USD,920.92,0,55.26,976.18,73.67,approved,"Brandon8, Brandon8","xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), St. Patrick's Day Sale Laser Material Box - (100% off), Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
17-Mar-2022,17410,USD,951,0,66.57,1017.57,76.08,approved,"fbd50, fbd50","Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, St. Patrick's Day Sale Laser Material Box - (100% off), xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)"
17-Mar-2022,17361,USD,1500,0,95.27,1595.27,110.02,approved,,"Pre-order20W Diode Laser Module, St. Patrick's Day Sale Laser Material Box - (100% off), xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), Honeycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
16-Mar-2022,17251,USD,569,109.69,62.17,740.86,45.52,approved,"fbd50, fbd50",xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1
16-Mar-2022,17238,USD,119,0,9.52,128.52,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
16-Mar-2022,17182,USD,897.99,0,80.72,978.71,71.52,approved,,"Honeycomb Working  Panel Set for D1, Safety goggles, St. Patrick's Day Sale Laser Material Box - (100% off), xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)"
16-Mar-2022,17111,USD,743,0,44.58,787.58,59.44,approved,"SPT-MA20ydKfSklH, SPT-MA20ydKfSklH","St. Patrick's Day Sale Laser Material Box - (100% off), xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)"
15-Mar-2022,16993,USD,877,0,72.36,949.36,70.16,approved,"SPT-MA05mRkTpkxY, SPT-MA05mRkTpkxY","St. Patrick's Day Sale Laser Material Box - (100% off), xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
14-Mar-2022,16790,USD,1070,0,98.98,1168.98,84.22,approved,,"St. Patrick's Day Sale Laser Material Box - (100% off), xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1+Rotary Attachment+Risers (8 Packs), Pre-orderHoneycomb Working  Panel Set for D1, Laser Material Box, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
10-Mar-2022,16348,USD,1001,0,55.07,1056.07,80.08,approved,,"St. Patrick's Day Sale Laser Material Box - (100% off), xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting - 10W D1+Rotary Attachment+Risers (8 Packs), Pre-orderHoneycomb Working  Panel Set for D1, Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
10-Mar-2022,16337,USD,583,0,34.98,617.98,46.64,approved,,"St. Patrick's Day Sale Laser Material Box - (100% off), xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 5W D1+Rotary Attachment+Risers (8 Packs)"
10-Mar-2022,16308,USD,939.96,0,77.55,1017.51,75.2,approved,"builddadbuild, builddadbuild","Pre-orderHoneycomb Working  Panel Set for D1, St. Patrick's Day Sale Laser Material Box - (100% off), Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)"
10-Mar-2022,16307,USD,743,0,49.22,792.22,59.44,approved,"SPT-MA20dbSp1aRV, SPT-MA20dbSp1aRV","St. Patrick's Day Sale Laser Material Box - (100% off), xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)"
09-Mar-2022,15983,USD,820.96,0,55.41,876.37,65.68,approved,"builddadbuild, builddadbuild","St. Patrick's Day Sale Laser Material Box - (100% off), Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz, xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)"
07-Mar-2022,15790,USD,939.96,110,136.49,1186.45,75.2,approved,builddadbuild,"Pre-orderHoneycomb Working  Panel Set for D1, St. Patrick's Day Sale Laser Material Box - (100% off), xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs), Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz"
03-Mar-2022,15240,USD,119,0,8.33,127.33,9.52,approved,,Pre-orderxTool D1 Air Assist Set - 110V AC-60Hz
01-Mar-2022,14622,USD,743,0,66.87,809.87,59.44,approved,"SPRD150Txgcl16R, SPRD150Txgcl16R",xTool D1: Higher Accuracy Diode DIY Laser Engraving & Cutting Machine - 10W D1+Rotary Attachment+Risers (8 Packs)
